COUNTY,MP_NOHSDP,STATE
UNION,1.3,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
UNION,2.8,NORTH CAROLINA
GUILFORD,2.8,NORTH CAROLINA
WAKE,2.3,NORTH CAROLINA
FORSYTH,2.1,NORTH CAROLINA
MECKLENBURG,1.2,NORTH CAROLINA
FORSYTH,1.3,NORTH CAROLINA
MECKLENBURG,1.1,NORTH CAROLINA
DURHAM,2,NORTH CAROLINA
NEW HANOVER,1.4,NORTH CAROLINA
UNION,2.2,NORTH CAROLINA
BRUNSWICK,13.9,NORTH CAROLINA
WAKE,1.8,NORTH CAROLINA
DURHAM,0.9,NORTH CAROLINA
FORSYTH,1.7,NORTH CAROLINA
WAKE,0.7,NORTH CAROLINA
MECKLENBURG,2.3,NORTH CAROLINA
WAKE,0.7,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
WAKE,0.5,NORTH CAROLINA
FORSYTH,1.6,NORTH CAROLINA
WAKE,1.9,NORTH CAROLINA
CRAVEN,1.5,NORTH CAROLINA
UNION,1.2,NORTH CAROLINA
IREDELL,1.9,NORTH CAROLINA
WAKE,1.9,NORTH CAROLINA
WAKE,1.3,NORTH CAROLINA
MECKLENBURG,1.1,NORTH CAROLINA
DURHAM,0.7,NORTH CAROLINA
MECKLENBURG,3.8,NORTH CAROLINA
MECKLENBURG,1.1,NORTH CAROLINA
DURHAM,0.8,NORTH CAROLINA
ALAMANCE,2.2,NORTH CAROLINA
WAKE,1,NORTH CAROLINA
DARE,1,NORTH CAROLINA
UNION,1.8,NORTH CAROLINA
MECKLENBURG,3.6,NORTH CAROLINA
MECKLENBURG,0.8,NORTH CAROLINA
GUILFORD,1.2,NORTH CAROLINA
GUILFORD,1.8,NORTH CAROLINA
ONSLOW,3.9,NORTH CAROLINA
CUMBERLAND,7.1,NORTH CAROLINA
BUNCOMBE,1.4,NORTH CAROLINA
WAKE,1.7,NORTH CAROLINA
GASTON,2.6,NORTH CAROLINA
LINCOLN,2.3,NORTH CAROLINA
WAKE,2,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
WAKE,3.1,NORTH CAROLINA
MECKLENBURG,1,NORTH CAROLINA
GUILFORD,1.1,NORTH CAROLINA
CABARRUS,2.2,NORTH CAROLINA
MECKLENBURG,2.1,NORTH CAROLINA
IREDELL,1.5,NORTH CAROLINA
WAKE,2.7,NORTH CAROLINA
WAKE,1.5,NORTH CAROLINA
FORSYTH,3.2,NORTH CAROLINA
DURHAM,0.9,NORTH CAROLINA
ORANGE,0.4,NORTH CAROLINA
WAKE,2.2,NORTH CAROLINA
MECKLENBURG,1,NORTH CAROLINA
MECKLENBURG,1.9,NORTH CAROLINA
MECKLENBURG,2.6,NORTH CAROLINA
MECKLENBURG,0.8,NORTH CAROLINA
MECKLENBURG,2.1,NORTH CAROLINA
GUILFORD,2.4,NORTH CAROLINA
MECKLENBURG,0.2,NORTH CAROLINA
IREDELL,1.2,NORTH CAROLINA
WAKE,0.6,NORTH CAROLINA
MECKLENBURG,3.5,NORTH CAROLINA
MECKLENBURG,1.8,NORTH CAROLINA
MECKLENBURG,2.1,NORTH CAROLINA
CARTERET,1.6,NORTH CAROLINA
FORSYTH,2.4,NORTH CAROLINA
CARTERET,1.6,NORTH CAROLINA
NEW HANOVER,2.2,NORTH CAROLINA
WAKE,2.1,NORTH CAROLINA
NEW HANOVER,0.8,NORTH CAROLINA
MOORE,2.2,NORTH CAROLINA
MECKLENBURG,2,NORTH CAROLINA
WAKE,2.8,NORTH CAROLINA
IREDELL,3.5,NORTH CAROLINA
NEW HANOVER,1.5,NORTH CAROLINA
WAKE,1.3,NORTH CAROLINA
MECKLENBURG,3,NORTH CAROLINA
NEW HANOVER,1.8,NORTH CAROLINA
WAKE,1.5,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
NEW HANOVER,2.9,NORTH CAROLINA
WAKE,1.5,NORTH CAROLINA
WAKE,1.8,NORTH CAROLINA
WAKE,0.6,NORTH CAROLINA
UNION,1.5,NORTH CAROLINA
GUILFORD,3,NORTH CAROLINA
WAKE,1.8,NORTH CAROLINA
MECKLENBURG,2,NORTH CAROLINA
WAKE,1,NORTH CAROLINA
WAKE,1.1,NORTH CAROLINA
CABARRUS,1.8,NORTH CAROLINA
WAKE,0.4,NORTH CAROLINA
WAKE,1.7,NORTH CAROLINA
MECKLENBURG,1.6,NORTH CAROLINA
FORSYTH,3.5,NORTH CAROLINA
FORSYTH,3.2,NORTH CAROLINA
HENDERSON,2.9,NORTH CAROLINA
WAKE,3.2,NORTH CAROLINA
WAKE,2,NORTH CAROLINA
MECKLENBURG,1.9,NORTH CAROLINA
HENDERSON,2.2,NORTH CAROLINA
CARTERET,4.6,NORTH CAROLINA
GUILFORD,1.2,NORTH CAROLINA
FORSYTH,2.2,NORTH CAROLINA
NEW HANOVER,1.5,NORTH CAROLINA
WAKE,3.1,NORTH CAROLINA
LINCOLN,1.4,NORTH CAROLINA
LINCOLN,3.2,NORTH CAROLINA
MECKLENBURG,1.1,NORTH CAROLINA
BEAUFORT,2.3,NORTH CAROLINA
BRUNSWICK,1.2,NORTH CAROLINA
WAKE,2,NORTH CAROLINA
DURHAM,2,NORTH CAROLINA
MECKLENBURG,2.9,NORTH CAROLINA
IREDELL,2.1,NORTH CAROLINA
WAKE,3.7,NORTH CAROLINA
CARTERET,1.5,NORTH CAROLINA
CURRITUCK,1.4,NORTH CAROLINA
MECKLENBURG,1.2,NORTH CAROLINA
DAVIE,4.4,NORTH CAROLINA
MECKLENBURG,1.8,NORTH CAROLINA
UNION,1.9,NORTH CAROLINA
IREDELL,2.4,NORTH CAROLINA
MECKLENBURG,0.4,NORTH CAROLINA
NEW HANOVER,2.4,NORTH CAROLINA
GUILFORD,1.3,NORTH CAROLINA
GUILFORD,3.6,NORTH CAROLINA
BRUNSWICK,1.5,NORTH CAROLINA
LINCOLN,3.7,NORTH CAROLINA
MECKLENBURG,2,NORTH CAROLINA
WAKE,2.4,NORTH CAROLINA
MECKLENBURG,0.8,NORTH CAROLINA
MECKLENBURG,3.8,NORTH CAROLINA
PENDER,3.1,NORTH CAROLINA
UNION,2.1,NORTH CAROLINA
ORANGE,1.9,NORTH CAROLINA
MECKLENBURG,0.9,NORTH CAROLINA
PITT,1.9,NORTH CAROLINA
GUILFORD,1.2,NORTH CAROLINA
CHATHAM,2.3,NORTH CAROLINA
BRUNSWICK,3.2,NORTH CAROLINA
WAKE,1.1,NORTH CAROLINA
NEW HANOVER,1.8,NORTH CAROLINA
DURHAM,2.8,NORTH CAROLINA
WAKE,1.9,NORTH CAROLINA
BRUNSWICK,0.9,NORTH CAROLINA
WAKE,2,NORTH CAROLINA
MOORE,1.9,NORTH CAROLINA
WAKE,1.9,NORTH CAROLINA
GUILFORD,1.9,NORTH CAROLINA
WAKE,1.7,NORTH CAROLINA
MECKLENBURG,1.7,NORTH CAROLINA
MECKLENBURG,2.2,NORTH CAROLINA
GASTON,4.2,NORTH CAROLINA
MECKLENBURG,2,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
WAKE,3.6,NORTH CAROLINA
UNION,1.5,NORTH CAROLINA
HENDERSON,4,NORTH CAROLINA
MECKLENBURG,5,NORTH CAROLINA
WAKE,1.1,NORTH CAROLINA
NEW HANOVER,1.7,NORTH CAROLINA
ORANGE,1.5,NORTH CAROLINA
MECKLENBURG,3.2,NORTH CAROLINA
GUILFORD,3.3,NORTH CAROLINA
ORANGE,2.8,NORTH CAROLINA
MECKLENBURG,2.5,NORTH CAROLINA
WAKE,2.7,NORTH CAROLINA
MECKLENBURG,1.6,NORTH CAROLINA
CHATHAM,0.9,NORTH CAROLINA
HENDERSON,1.6,NORTH CAROLINA
MECKLENBURG,3.7,NORTH CAROLINA
TRANSYLVANIA,2.3,NORTH CAROLINA
WAKE,1.4,NORTH CAROLINA
CATAWBA,3.1,NORTH CAROLINA
WAKE,1.3,NORTH CAROLINA
GUILFORD,1.8,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
GRANVILLE,4.4,NORTH CAROLINA
FORSYTH,3,NORTH CAROLINA
GUILFORD,1.8,NORTH CAROLINA
UNION,2.6,NORTH CAROLINA
PENDER,1.3,NORTH CAROLINA
FORSYTH,1.9,NORTH CAROLINA
DURHAM,2.7,NORTH CAROLINA
WAKE,0.8,NORTH CAROLINA
ASHE,3.9,NORTH CAROLINA
FORSYTH,1.9,NORTH CAROLINA
MECKLENBURG,0.9,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
WAKE,1.6,NORTH CAROLINA
DAVIDSON,1.5,NORTH CAROLINA
WAKE,2.1,NORTH CAROLINA
CABARRUS,3.8,NORTH CAROLINA
MECKLENBURG,2,NORTH CAROLINA
BRUNSWICK,2.2,NORTH CAROLINA
MECKLENBURG,3.4,NORTH CAROLINA
BUNCOMBE,3.1,NORTH CAROLINA
MECKLENBURG,2.4,NORTH CAROLINA
GUILFORD,2.1,NORTH CAROLINA
UNION,1.4,NORTH CAROLINA
MECKLENBURG,1.8,NORTH CAROLINA
UNION,1.8,NORTH CAROLINA
WAKE,3.8,NORTH CAROLINA
CABARRUS,2.3,NORTH CAROLINA
UNION,3.6,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
WAKE,2,NORTH CAROLINA
UNION,3.5,NORTH CAROLINA
MONTGOMERY,3.3,NORTH CAROLINA
WATAUGA,2.4,NORTH CAROLINA
MECKLENBURG,1.5,NORTH CAROLINA
WILSON,3.7,NORTH CAROLINA
WATAUGA,2.7,NORTH CAROLINA
CARTERET,0.8,NORTH CAROLINA
DURHAM,2.2,NORTH CAROLINA
NEW HANOVER,1.7,NORTH CAROLINA
PITT,2.3,NORTH CAROLINA
MECKLENBURG,3.6,NORTH CAROLINA
FORSYTH,3.2,NORTH CAROLINA
WAKE,3.1,NORTH CAROLINA
LEE,1.7,NORTH CAROLINA
HAYWOOD,3,NORTH CAROLINA
GASTON,2.6,NORTH CAROLINA
WAKE,4.5,NORTH CAROLINA
ORANGE,5.1,NORTH CAROLINA
WAKE,3,NORTH CAROLINA
IREDELL,2.1,NORTH CAROLINA
CABARRUS,2.4,NORTH CAROLINA
MECKLENBURG,0.9,NORTH CAROLINA
NEW HANOVER,1.2,NORTH CAROLINA
CARTERET,1.2,NORTH CAROLINA
WAKE,2.2,NORTH CAROLINA
CRAVEN,1.7,NORTH CAROLINA
RANDOLPH,5.1,NORTH CAROLINA
MECKLENBURG,2.6,NORTH CAROLINA
MECKLENBURG,1.8,NORTH CAROLINA
CATAWBA,3.2,NORTH CAROLINA
MECKLENBURG,0.3,NORTH CAROLINA
CARTERET,1.8,NORTH CAROLINA
GUILFORD,2.6,NORTH CAROLINA
GUILFORD,2.5,NORTH CAROLINA
IREDELL,2.1,NORTH CAROLINA
UNION,3.9,NORTH CAROLINA
WAKE,1.8,NORTH CAROLINA
WAKE,2.1,NORTH CAROLINA
BUNCOMBE,1.3,NORTH CAROLINA
DAVIDSON,3.7,NORTH CAROLINA
WATAUGA,3.9,NORTH CAROLINA
GUILFORD,3.2,NORTH CAROLINA
WAKE,3,NORTH CAROLINA
FORSYTH,1.8,NORTH CAROLINA
WAKE,2.3,NORTH CAROLINA
FORSYTH,1.6,NORTH CAROLINA
MECKLENBURG,1.7,NORTH CAROLINA
CARTERET,1,NORTH CAROLINA
MECKLENBURG,3,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
FORSYTH,2.8,NORTH CAROLINA
GASTON,1.9,NORTH CAROLINA
DURHAM,3.8,NORTH CAROLINA
MECKLENBURG,2.4,NORTH CAROLINA
MECKLENBURG,2.5,NORTH CAROLINA
GUILFORD,3.9,NORTH CAROLINA
WAKE,0.8,NORTH CAROLINA
JOHNSTON,1.6,NORTH CAROLINA
RUTHERFORD,3.1,NORTH CAROLINA
CURRITUCK,4.4,NORTH CAROLINA
GUILFORD,3.6,NORTH CAROLINA
BUNCOMBE,2.8,NORTH CAROLINA
FORSYTH,4.6,NORTH CAROLINA
CARTERET,1.7,NORTH CAROLINA
CATAWBA,4.7,NORTH CAROLINA
MECKLENBURG,2.8,NORTH CAROLINA
PENDER,5.7,NORTH CAROLINA
MECKLENBURG,1.5,NORTH CAROLINA
UNION,3.4,NORTH CAROLINA
MOORE,2.3,NORTH CAROLINA
WAKE,2.4,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
PITT,3.3,NORTH CAROLINA
GUILFORD,2.9,NORTH CAROLINA
DARE,1.7,NORTH CAROLINA
BUNCOMBE,2.8,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
BUNCOMBE,2.6,NORTH CAROLINA
RANDOLPH,3.3,NORTH CAROLINA
NEW HANOVER,2.9,NORTH CAROLINA
WAKE,2.5,NORTH CAROLINA
CABARRUS,2.8,NORTH CAROLINA
MECKLENBURG,4.3,NORTH CAROLINA
FORSYTH,3,NORTH CAROLINA
GUILFORD,2.4,NORTH CAROLINA
MECKLENBURG,1.5,NORTH CAROLINA
DAVIDSON,2.1,NORTH CAROLINA
STOKES,5.1,NORTH CAROLINA
CARTERET,3.5,NORTH CAROLINA
CARTERET,3.1,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
MECKLENBURG,4.7,NORTH CAROLINA
WAKE,2.5,NORTH CAROLINA
WAKE,0.8,NORTH CAROLINA
BUNCOMBE,4,NORTH CAROLINA
ONSLOW,3,NORTH CAROLINA
STOKES,6.1,NORTH CAROLINA
HENDERSON,2.4,NORTH CAROLINA
HENDERSON,2.6,NORTH CAROLINA
RANDOLPH,4.1,NORTH CAROLINA
WAKE,2.7,NORTH CAROLINA
GUILFORD,2.6,NORTH CAROLINA
MECKLENBURG,4.7,NORTH CAROLINA
WAKE,1.3,NORTH CAROLINA
WAKE,1.6,NORTH CAROLINA
DURHAM,3.4,NORTH CAROLINA
GUILFORD,3.6,NORTH CAROLINA
HARNETT,3.7,NORTH CAROLINA
MECKLENBURG,3.4,NORTH CAROLINA
WAKE,3,NORTH CAROLINA
MECKLENBURG,5.6,NORTH CAROLINA
DARE,3.8,NORTH CAROLINA
MECKLENBURG,3.7,NORTH CAROLINA
MECKLENBURG,5.6,NORTH CAROLINA
CABARRUS,2,NORTH CAROLINA
JOHNSTON,2.8,NORTH CAROLINA
WAKE,2.9,NORTH CAROLINA
BUNCOMBE,2.6,NORTH CAROLINA
CABARRUS,1.4,NORTH CAROLINA
BUNCOMBE,3.6,NORTH CAROLINA
WAKE,2.5,NORTH CAROLINA
LEE,2.6,NORTH CAROLINA
HENDERSON,7.1,NORTH CAROLINA
FORSYTH,2.4,NORTH CAROLINA
MECKLENBURG,3.5,NORTH CAROLINA
ALAMANCE,2.8,NORTH CAROLINA
MECKLENBURG,3.7,NORTH CAROLINA
DURHAM,3.2,NORTH CAROLINA
PITT,2.9,NORTH CAROLINA
ALAMANCE,4.3,NORTH CAROLINA
GUILFORD,4.9,NORTH CAROLINA
ORANGE,3.4,NORTH CAROLINA
ORANGE,3.2,NORTH CAROLINA
ROWAN,7.7,NORTH CAROLINA
WARREN,3.8,NORTH CAROLINA
WAKE,2.6,NORTH CAROLINA
ORANGE,1.6,NORTH CAROLINA
WAKE,2.1,NORTH CAROLINA
IREDELL,2.6,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
TRANSYLVANIA,4.5,NORTH CAROLINA
MECKLENBURG,1.8,NORTH CAROLINA
MECKLENBURG,1.7,NORTH CAROLINA
IREDELL,4.6,NORTH CAROLINA
BUNCOMBE,4.5,NORTH CAROLINA
GASTON,2.5,NORTH CAROLINA
MECKLENBURG,3.8,NORTH CAROLINA
BRUNSWICK,3.7,NORTH CAROLINA
CARTERET,4.3,NORTH CAROLINA
FORSYTH,3.5,NORTH CAROLINA
GUILFORD,2.8,NORTH CAROLINA
ONSLOW,1.6,NORTH CAROLINA
ALAMANCE,4.4,NORTH CAROLINA
MECKLENBURG,5.3,NORTH CAROLINA
ORANGE,1.9,NORTH CAROLINA
WAKE,3.4,NORTH CAROLINA
LINCOLN,5,NORTH CAROLINA
WAKE,3.3,NORTH CAROLINA
CURRITUCK,4.1,NORTH CAROLINA
NEW HANOVER,2,NORTH CAROLINA
WAKE,1.9,NORTH CAROLINA
UNION,2.1,NORTH CAROLINA
WAKE,2.5,NORTH CAROLINA
MACON,3.9,NORTH CAROLINA
PITT,2.7,NORTH CAROLINA
IREDELL,4,NORTH CAROLINA
MECKLENBURG,3.8,NORTH CAROLINA
ORANGE,3.9,NORTH CAROLINA
WAKE,3.1,NORTH CAROLINA
DAVIE,3.3,NORTH CAROLINA
DAVIDSON,3.6,NORTH CAROLINA
HAYWOOD,3.6,NORTH CAROLINA
ROWAN,4.6,NORTH CAROLINA
JOHNSTON,3.2,NORTH CAROLINA
MECKLENBURG,3.2,NORTH CAROLINA
CURRITUCK,3.2,NORTH CAROLINA
HAYWOOD,2.1,NORTH CAROLINA
PASQUOTANK,5.7,NORTH CAROLINA
MECKLENBURG,2.6,NORTH CAROLINA
FRANKLIN,1.9,NORTH CAROLINA
NEW HANOVER,1.5,NORTH CAROLINA
GUILFORD,0.6,NORTH CAROLINA
MECKLENBURG,4.4,NORTH CAROLINA
MECKLENBURG,3.7,NORTH CAROLINA
BUNCOMBE,3.8,NORTH CAROLINA
DURHAM,2.1,NORTH CAROLINA
CRAVEN,2.5,NORTH CAROLINA
UNION,3.2,NORTH CAROLINA
WAYNE,2.6,NORTH CAROLINA
MITCHELL,3.4,NORTH CAROLINA
TRANSYLVANIA,3,NORTH CAROLINA
CARTERET,2.7,NORTH CAROLINA
DURHAM,2.7,NORTH CAROLINA
MECKLENBURG,3.5,NORTH CAROLINA
MECKLENBURG,4,NORTH CAROLINA
CATAWBA,2.5,NORTH CAROLINA
MECKLENBURG,3.1,NORTH CAROLINA
ALAMANCE,2.1,NORTH CAROLINA
HENDERSON,2.4,NORTH CAROLINA
GASTON,2.5,NORTH CAROLINA
GUILFORD,3.2,NORTH CAROLINA
MECKLENBURG,1.4,NORTH CAROLINA
NEW HANOVER,4,NORTH CAROLINA
FORSYTH,1.5,NORTH CAROLINA
GUILFORD,3,NORTH CAROLINA
DURHAM,2.7,NORTH CAROLINA
CHATHAM,1.1,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
WAKE,3.8,NORTH CAROLINA
UNION,3.2,NORTH CAROLINA
ALAMANCE,3.6,NORTH CAROLINA
BUNCOMBE,2.9,NORTH CAROLINA
MECKLENBURG,3.3,NORTH CAROLINA
CLEVELAND,4.1,NORTH CAROLINA
FORSYTH,3.5,NORTH CAROLINA
MACON,4.1,NORTH CAROLINA
MECKLENBURG,2.7,NORTH CAROLINA
MECKLENBURG,5.6,NORTH CAROLINA
MECKLENBURG,4.4,NORTH CAROLINA
WAKE,1.1,NORTH CAROLINA
GASTON,4.2,NORTH CAROLINA
NEW HANOVER,2.1,NORTH CAROLINA
ORANGE,2.5,NORTH CAROLINA
ORANGE,0.4,NORTH CAROLINA
MECKLENBURG,1.7,NORTH CAROLINA
DURHAM,3.6,NORTH CAROLINA
HAYWOOD,3.7,NORTH CAROLINA
MOORE,3.8,NORTH CAROLINA
GUILFORD,3.8,NORTH CAROLINA
FORSYTH,2.6,NORTH CAROLINA
JOHNSTON,2.5,NORTH CAROLINA
GUILFORD,2,NORTH CAROLINA
DURHAM,2.7,NORTH CAROLINA
HAYWOOD,2.9,NORTH CAROLINA
NEW HANOVER,4.1,NORTH CAROLINA
DARE,1.6,NORTH CAROLINA
BUNCOMBE,4.6,NORTH CAROLINA
BRUNSWICK,2,NORTH CAROLINA
GUILFORD,1.9,NORTH CAROLINA
GUILFORD,3,NORTH CAROLINA
WAKE,9.7,NORTH CAROLINA
IREDELL,3.7,NORTH CAROLINA
CARTERET,1.8,NORTH CAROLINA
WAKE,1.7,NORTH CAROLINA
ORANGE,0.9,NORTH CAROLINA
DURHAM,2.7,NORTH CAROLINA
BUNCOMBE,2.7,NORTH CAROLINA
CRAVEN,4.9,NORTH CAROLINA
ALAMANCE,4.7,NORTH CAROLINA
MECKLENBURG,4,NORTH CAROLINA
MECKLENBURG,1.6,NORTH CAROLINA
DARE,7.5,NORTH CAROLINA
WAKE,1.8,NORTH CAROLINA
MOORE,3.5,NORTH CAROLINA
CABARRUS,3,NORTH CAROLINA
BUNCOMBE,1.4,NORTH CAROLINA
MACON,3,NORTH CAROLINA
MECKLENBURG,4.1,NORTH CAROLINA
WATAUGA,4.4,NORTH CAROLINA
CRAVEN,3.5,NORTH CAROLINA
HENDERSON,2.7,NORTH CAROLINA
HENDERSON,3.9,NORTH CAROLINA
MECKLENBURG,3.9,NORTH CAROLINA
CUMBERLAND,1.6,NORTH CAROLINA
BRUNSWICK,2.9,NORTH CAROLINA
BRUNSWICK,1.7,NORTH CAROLINA
BRUNSWICK,1.6,NORTH CAROLINA
WILSON,4.8,NORTH CAROLINA
CLAY,3.3,NORTH CAROLINA
JACKSON,4.5,NORTH CAROLINA
BUNCOMBE,2.1,NORTH CAROLINA
MECKLENBURG,3.9,NORTH CAROLINA
HARNETT,1.8,NORTH CAROLINA
CHEROKEE,4,NORTH CAROLINA
CARTERET,6.5,NORTH CAROLINA
HENDERSON,4.4,NORTH CAROLINA
BRUNSWICK,5.2,NORTH CAROLINA
WAKE,3.2,NORTH CAROLINA
GUILFORD,3.6,NORTH CAROLINA
GUILFORD,1.8,NORTH CAROLINA
WARREN,3.1,NORTH CAROLINA
MECKLENBURG,3.6,NORTH CAROLINA
PASQUOTANK,2.8,NORTH CAROLINA
WAKE,1.6,NORTH CAROLINA
IREDELL,4,NORTH CAROLINA
JOHNSTON,2.4,NORTH CAROLINA
BRUNSWICK,4.8,NORTH CAROLINA
DAVIDSON,3.9,NORTH CAROLINA
WATAUGA,3.4,NORTH CAROLINA
STANLY,3.1,NORTH CAROLINA
FORSYTH,2.1,NORTH CAROLINA
ALAMANCE,2.4,NORTH CAROLINA
CALDWELL,4.3,NORTH CAROLINA
CHATHAM,2.3,NORTH CAROLINA
GASTON,2.6,NORTH CAROLINA
MECKLENBURG,2.4,NORTH CAROLINA
CABARRUS,7.3,NORTH CAROLINA
GUILFORD,1.9,NORTH CAROLINA
CRAVEN,2.9,NORTH CAROLINA
GUILFORD,2.9,NORTH CAROLINA
DAVIDSON,3.1,NORTH CAROLINA
GUILFORD,2.8,NORTH CAROLINA
PENDER,4.6,NORTH CAROLINA
FORSYTH,2.8,NORTH CAROLINA
GUILFORD,2.4,NORTH CAROLINA
MITCHELL,6.2,NORTH CAROLINA
PAMLICO,3.2,NORTH CAROLINA
JACKSON,4.4,NORTH CAROLINA
MECKLENBURG,5.2,NORTH CAROLINA
NEW HANOVER,3.1,NORTH CAROLINA
DURHAM,3.4,NORTH CAROLINA
GRAHAM,4.4,NORTH CAROLINA
MECKLENBURG,2.4,NORTH CAROLINA
PITT,3.5,NORTH CAROLINA
FORSYTH,2,NORTH CAROLINA
POLK,3,NORTH CAROLINA
MECKLENBURG,4.9,NORTH CAROLINA
IREDELL,5.8,NORTH CAROLINA
ALEXANDER,4.5,NORTH CAROLINA
WAKE,3.7,NORTH CAROLINA
ORANGE,4.7,NORTH CAROLINA
GASTON,3.7,NORTH CAROLINA
MECKLENBURG,2.5,NORTH CAROLINA
POLK,5.3,NORTH CAROLINA
BUNCOMBE,2.1,NORTH CAROLINA
NEW HANOVER,4,NORTH CAROLINA
GUILFORD,3.3,NORTH CAROLINA
FORSYTH,6.1,NORTH CAROLINA
GASTON,3.3,NORTH CAROLINA
FORSYTH,5.3,NORTH CAROLINA
IREDELL,1,NORTH CAROLINA
CUMBERLAND,3.7,NORTH CAROLINA
IREDELL,3.3,NORTH CAROLINA
MECKLENBURG,2.5,NORTH CAROLINA
WAKE,4.9,NORTH CAROLINA
WAKE,5.9,NORTH CAROLINA
WAKE,3,NORTH CAROLINA
BUNCOMBE,4.8,NORTH CAROLINA
WAKE,2.9,NORTH CAROLINA
STANLY,3.4,NORTH CAROLINA
WAKE,4.2,NORTH CAROLINA
BUNCOMBE,3.1,NORTH CAROLINA
MECKLENBURG,1.9,NORTH CAROLINA
MECKLENBURG,6.1,NORTH CAROLINA
GASTON,4.7,NORTH CAROLINA
CHATHAM,3,NORTH CAROLINA
POLK,3.6,NORTH CAROLINA
CARTERET,4,NORTH CAROLINA
WAKE,5.3,NORTH CAROLINA
ONSLOW,4,NORTH CAROLINA
GUILFORD,3,NORTH CAROLINA
GASTON,3.5,NORTH CAROLINA
LINCOLN,4.4,NORTH CAROLINA
DARE,2.2,NORTH CAROLINA
DURHAM,4.7,NORTH CAROLINA
GUILFORD,2.7,NORTH CAROLINA
MECKLENBURG,3.5,NORTH CAROLINA
WAKE,3.1,NORTH CAROLINA
NASH,3.3,NORTH CAROLINA
FORSYTH,3,NORTH CAROLINA
WAKE,4,NORTH CAROLINA
PITT,3.3,NORTH CAROLINA
FORSYTH,3.2,NORTH CAROLINA
GUILFORD,5.1,NORTH CAROLINA
GUILFORD,4.3,NORTH CAROLINA
ONSLOW,3.4,NORTH CAROLINA
GASTON,5,NORTH CAROLINA
BUNCOMBE,4,NORTH CAROLINA
WATAUGA,3.9,NORTH CAROLINA
GUILFORD,2.7,NORTH CAROLINA
FORSYTH,2.5,NORTH CAROLINA
MECKLENBURG,2.6,NORTH CAROLINA
BEAUFORT,4.5,NORTH CAROLINA
WAKE,2.9,NORTH CAROLINA
WAKE,2.2,NORTH CAROLINA
GUILFORD,4.5,NORTH CAROLINA
HAYWOOD,3.4,NORTH CAROLINA
CHATHAM,3.7,NORTH CAROLINA
ALEXANDER,5,NORTH CAROLINA
HARNETT,3.8,NORTH CAROLINA
CLEVELAND,4.5,NORTH CAROLINA
BUNCOMBE,3.1,NORTH CAROLINA
BUNCOMBE,1.8,NORTH CAROLINA
ONSLOW,0.3,NORTH CAROLINA
CHATHAM,5.4,NORTH CAROLINA
HENDERSON,4.6,NORTH CAROLINA
BRUNSWICK,5.9,NORTH CAROLINA
GUILFORD,2.6,NORTH CAROLINA
CALDWELL,3.8,NORTH CAROLINA
GUILFORD,3.4,NORTH CAROLINA
WAKE,2.1,NORTH CAROLINA
WAKE,2.4,NORTH CAROLINA
CRAVEN,2.7,NORTH CAROLINA
HENDERSON,2.5,NORTH CAROLINA
ROCKINGHAM,5,NORTH CAROLINA
FORSYTH,3,NORTH CAROLINA
CALDWELL,6.4,NORTH CAROLINA
PERSON,3.9,NORTH CAROLINA
ONSLOW,2.7,NORTH CAROLINA
MECKLENBURG,3.3,NORTH CAROLINA
WAKE,3.8,NORTH CAROLINA
CUMBERLAND,3,NORTH CAROLINA
ORANGE,1.8,NORTH CAROLINA
NEW HANOVER,2.2,NORTH CAROLINA
ALEXANDER,4.7,NORTH CAROLINA
GASTON,5.5,NORTH CAROLINA
CRAVEN,1.8,NORTH CAROLINA
CABARRUS,4.9,NORTH CAROLINA
CABARRUS,3.5,NORTH CAROLINA
MECKLENBURG,3.5,NORTH CAROLINA
CABARRUS,3.2,NORTH CAROLINA
WAKE,2.7,NORTH CAROLINA
FORSYTH,4.7,NORTH CAROLINA
BUNCOMBE,4.1,NORTH CAROLINA
MECKLENBURG,3.2,NORTH CAROLINA
FORSYTH,4,NORTH CAROLINA
FORSYTH,3,NORTH CAROLINA
ONSLOW,2.8,NORTH CAROLINA
GRANVILLE,4.5,NORTH CAROLINA
FORSYTH,3.1,NORTH CAROLINA
ALAMANCE,3.7,NORTH CAROLINA
FRANKLIN,4.3,NORTH CAROLINA
MECKLENBURG,2.5,NORTH CAROLINA
SURRY,5.4,NORTH CAROLINA
